destination_id,nr_listings,from_price,currency_code,parent_id1,type1,slug1,parent_id2,type2,slug2,parent_id3,type3,slug3,concat,name
3597,5,180000,USD,2962,state,eleuthera,3490,country,bahamas,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/bahamas/eleuthera,Eleuthera
1705,3,39000,EUR,2948,state,emilia-romagna,2968,country,italy,0,continent,europe,www.bookyogaretreats.com/all/d/europe/italy/emilia-romagna,Emilia-Romagna
2544,80,10500,GBP,3383,state,england,2968,country,united-kingdom,0,continent,europe,www.bookyogaretreats.com/all/d/europe/united-kingdom/england,England
740,13,35000,EUR,3276,state,ericeira,2968,country,portugal,0,continent,europe,www.bookyogaretreats.com/all/d/europe/portugal/ericeira,Ericeira
2657,10,58000,EUR,3437,state,essaouira,3258,country,morocco,0,continent,africa-and-the-middle-east,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/morocco/essaouira,Essaouira
1625,3,65000,EUR,3235,state,essert-romand,2968,country,france,0,continent,europe,www.bookyogaretreats.com/all/d/europe/france/essert-romand,Essert-Romand
2829,13,28500,EUR,2675,state,estellencs,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/estellencs,Estellencs
5220,11,34900,EUR,3276,state,estoril,2968,country,portugal,0,continent,europe,www.bookyogaretreats.com/all/d/europe/portugal/estoril,Estoril
1641,3,75000,EUR,2874,state,euboea,2968,country,greece,0,continent,europe,www.bookyogaretreats.com/all/d/europe/greece/euboea,Euboea
2968,1506,8300,EUR,0,continent,europe,NULL,NULL,NULL,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/europe,Europe
267,3,38000,USD,2415,state,ezeiza,3490,country,argentina,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/argentina/ezeiza,Ezeiza
282,4,44500,GBP,2965,state,faralya,3258,country,turkey,0,continent,africa-and-the-middle-east,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/turkey/faralya,Faralya
3289,19,42000,EUR,3276,state,faro,2968,country,portugal,0,continent,europe,www.bookyogaretreats.com/all/d/europe/portugal/faro,Faro
7424,6,35300,CAD,3484,state,ferme-neuve,3490,country,canada,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/canada/ferme-neuve,Ferme-Neuve
3140,16,44500,GBP,2965,state,fethiye,3258,country,turkey,0,continent,africa-and-the-middle-east,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/turkey/fethiye,Fethiye
1575,10,155000,AUD,2805,country,fiji,0,continent,asia-and-oceania,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/asia-and-oceania/fiji,Fiji
7083,3,23500,EUR,1031,state,flanders,2968,country,belgium,0,continent,europe,www.bookyogaretreats.com/all/d/europe/belgium/flanders,Flanders
7724,5,38800,EUR,1031,state,flemish-brabant,2968,country,belgium,0,continent,europe,www.bookyogaretreats.com/all/d/europe/belgium/flemish-brabant,Flemish Brabant
2078,3,38800,EUR,1031,state,flemish-region,2968,country,belgium,0,continent,europe,www.bookyogaretreats.com/all/d/europe/belgium/flemish-region,Flemish Region
2086,11,35000,GBP,2948,state,florence,2968,country,italy,0,continent,europe,www.bookyogaretreats.com/all/d/europe/italy/florence,Florence
3151,20,45200,USD,3470,state,florida,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/florida,Florida
3686,8,145000,USD,3470,state,florida-keys,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/florida-keys,Florida Keys
1074,3,39000,EUR,2948,state,forli-cesena,2968,country,italy,0,continent,europe,www.bookyogaretreats.com/all/d/europe/italy/forli-cesena,ForlÕÎ-Cesena
3235,88,20000,EUR,2968,country,france,0,continent,europe,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/europe/france,France
922,10,38500,GBP,3235,state,french-alps,2968,country,france,0,continent,europe,www.bookyogaretreats.com/all/d/europe/france/french-alps,French Alps
2205,4,58000,EUR,3235,state,french-riviera-cote-d'azur,2968,country,france,0,continent,europe,www.bookyogaretreats.com/all/d/europe/france/french-riviera-cote-d'azur,French Riviera-Cote d'Azur
5115,3,31000,GBP,3383,state,frome,2968,country,united-kingdom,0,continent,europe,www.bookyogaretreats.com/all/d/europe/united-kingdom/frome,Frome
2110,37,30000,EUR,2675,state,fuerteventura,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/fuerteventura,Fuerteventura
754,4,329500,USD,2768,state,galapagos,3490,country,ecuador,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/ecuador/galapagos,Galapagos
7457,8,294000,USD,2372,state,galgiriyawa-mountains-area,2805,country,sri-lanka,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/sri-lanka/galgiriyawa-mountains-area,Galgiriyawa Mountains area
1281,7,27500,USD,2372,state,galle,2805,country,sri-lanka,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/sri-lanka/galle,Galle
3993,25,42000,USD,2585,state,ganges,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/ganges,Ganges
329,5,89900,USD,3340,state,garabito,3490,country,costa-rica,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/garabito,Garabito
2023,4,78500,AUD,2722,state,garners-beach,2805,country,australia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/australia/garners-beach,Garners Beach
7423,6,35300,CAD,3484,state,gatineau-river-area,3490,country,canada,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/canada/gatineau-river-area,Gatineau River area
1821,6,24700,EUR,2826,state,gelderland,2968,country,netherlands,0,continent,europe,www.bookyogaretreats.com/all/d/europe/netherlands/gelderland,Gelderland
2234,3,37000,USD,3470,state,georgia-1,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/georgia-1,Georgia
2822,31,10400,EUR,2968,country,germany,0,continent,europe,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/europe/germany,Germany
3504,42,220000000,IDR,2354,state,gianyar,2805,country,indonesia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/gianyar,Gianyar
1716,6,9100,USD,2354,state,gili-air,2805,country,indonesia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/gili-air,Gili Air
7183,4,9100,USD,2354,state,gili-islands,2805,country,indonesia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/gili-islands,Gili Islands
3279,3,30000,USD,2354,state,gili-trawangan,2805,country,indonesia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/gili-trawangan,Gili Trawangan
2884,3,18900,GBP,3383,state,glastonbury,2968,country,united-kingdom,0,continent,europe,www.bookyogaretreats.com/all/d/europe/united-kingdom/glastonbury,Glastonbury
2830,116,9000,EUR,2585,state,goa,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/goa,Goa
3462,4,85000,EUR,2965,state,gocek,3258,country,turkey,0,continent,africa-and-the-middle-east,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/turkey/gocek,Gocek
709,10,15000,NZD,2373,state,golden-bay,2805,country,new-zealand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/new-zealand/golden-bay,Golden Bay
4941,7,5000,USD,2360,state,goldhunga,2805,country,nepal,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/nepal/goldhunga,Goldhunga
5138,5,125000,USD,2962,state,governors-harbour,3490,country,bahamas,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/bahamas/governors-harbour,Governor's Harbour
2669,9,45000,EUR,1324,state,gozo,2968,country,malta,0,continent,europe,www.bookyogaretreats.com/all/d/europe/malta/gozo,Gozo
1443,5,37000,EUR,2675,state,gran-canaria,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/gran-canaria,Gran Canaria
3415,21,19500,EUR,2675,state,granada,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/granada,Granada
6808,3,52000,CHF,2799,state,granges,2968,country,switzerland,0,continent,europe,www.bookyogaretreats.com/all/d/europe/switzerland/granges,Granges
5995,4,20000,USD,3470,state,grass-valley,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/grass-valley,Grass Valley
53,4,58000,EUR,3235,state,grasse,2968,country,france,0,continent,europe,www.bookyogaretreats.com/all/d/europe/france/grasse,Grasse
2677,3,71000,CHF,2799,state,graubunden,2968,country,switzerland,0,continent,europe,www.bookyogaretreats.com/all/d/europe/switzerland/graubunden,Graubunden
3524,5,38500,EUR,3276,state,greater-lisbon,2968,country,portugal,0,continent,europe,www.bookyogaretreats.com/all/d/europe/portugal/greater-lisbon,Greater Lisbon
2874,141,20000,EUR,2968,country,greece,0,continent,europe,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/europe/greece,Greece
3257,4,25000,GBP,2948,state,grosseto,2968,country,italy,0,continent,europe,www.bookyogaretreats.com/all/d/europe/italy/grosseto,Grosseto
3166,40,56000,USD,3340,state,guanacaste,3490,country,costa-rica,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/guanacaste,Guanacaste
2554,12,50000,USD,3490,country,guatemala,0,continent,the-americas-and-caribbean,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/guatemala,Guatemala
3285,3,199500,USD,2948,state,gubbio,2968,country,italy,0,continent,europe,www.bookyogaretreats.com/all/d/europe/italy/gubbio,Gubbio
853,4,177500,USD,2650,state,guerrero,3490,country,mexico,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/mexico/guerrero,Guerrero
3966,4,805000,THB,3513,state,gulf-of-thailand,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/gulf-of-thailand,Gulf of Thailand
5733,4,31000,GBP,3383,state,gwynedd,2968,country,united-kingdom,0,continent,europe,www.bookyogaretreats.com/all/d/europe/united-kingdom/gwynedd,Gwynedd
4718,5,1363000,THB,3513,state,haad-chao-phao,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/haad-chao-phao,Haad Chao Phao 
2941,3,55000,USD,2372,state,hambantota-district,2805,country,sri-lanka,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/sri-lanka/hambantota-district,Hambantota District
4431,4,34500,GBP,3383,state,hambleton,2968,country,united-kingdom,0,continent,europe,www.bookyogaretreats.com/all/d/europe/united-kingdom/hambleton,Hambleton
1412,4,99900,USD,3535,state,hanimaadhoo,2805,country,maldives,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/maldives/hanimaadhoo,Hanimaadhoo
3545,14,42000,USD,2585,state,haridwar,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/haridwar,Haridwar
1871,11,38500,GBP,3235,state,haute-savoie,2968,country,france,0,continent,europe,www.bookyogaretreats.com/all/d/europe/france/haute-savoie,Haute-Savoie
578,4,140000,CAD,2681,state,havana,3490,country,cuba,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/cuba/havana,Havana
1850,39,13900,USD,3470,state,hawaii,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/hawaii,Hawaii
545,3,172700,USD,3470,state,hawi,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/hawi,Hawi
7093,4,47000,AUD,2722,state,hepburn-springs,2805,country,australia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/australia/hepburn-springs,Hepburn Springs
3228,5,59000,EUR,2874,state,heraklion,2968,country,greece,0,continent,europe,www.bookyogaretreats.com/all/d/europe/greece/heraklion,Heraklion
2121,8,59500,USD,3340,state,heredia,3490,country,costa-rica,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/heredia,Heredia
3397,31,28000,EUR,2585,state,himachal-pradesh,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/himachal-pradesh,Himachal Pradesh
2745,116,1500000,INR,2585,state,himalaya,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/himalaya,Himalaya
2562,5,33500,USD,2790,state,hoi-an,2805,country,vietnam,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/vietnam/hoi-an,Hoi An
2715,4,26300,USD,3490,country,honduras,0,continent,the-americas-and-caribbean,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/honduras,Honduras
3131,3,54700,EUR,2675,state,hoya-de-huesca,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/hoya-de-huesca,Hoya de Huesca
3203,3,69000,EUR,1747,state,hrvatska,2968,country,croatia,0,continent,europe,www.bookyogaretreats.com/all/d/europe/croatia/hrvatska,Hrvatska
3043,5,35600,USD,3513,state,hua-hin,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/hua-hin,Hua Hin
6419,3,58500,USD,3340,state,huacas,3490,country,costa-rica,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/huacas,Huacas
7645,3,70500,USD,3470,state,hudson-valley-area,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/hudson-valley-area,Hudson Valley area
137,5,33500,USD,2790,state,hue,2805,country,vietnam,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/vietnam/hue,Hue
2644,5,25000,GBP,2675,state,huerta-de-murcia,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/huerta-de-murcia,Huerta de Murcia
930,8,54700,EUR,2675,state,huesca,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/huesca,Huesca
1832,5,49000,EUR,2530,state,hum,2968,country,slovenia,0,continent,europe,www.bookyogaretreats.com/all/d/europe/slovenia/hum,Hum
2728,3,41000,USD,2968,country,hungary,0,continent,europe,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/europe/hungary,Hungary
2897,8,50000,EUR,1747,state,hvar,2968,country,croatia,0,continent,europe,www.bookyogaretreats.com/all/d/europe/croatia/hvar,Hvar
3444,101,34900,EUR,2675,state,ibiza,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/ibiza,Ibiza
3506,10,87000,EUR,2968,country,iceland,0,continent,europe,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/europe/iceland,Iceland
361,3,93000,USD,2854,state,ilha-grande,3490,country,brazil,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/brazil/ilha-grande,Ilha Grande
2534,10,11100,USD,3470,state,illinois,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/illinois,Illinois
2663,3,54900,EUR,3437,state,imi-ouaddar,3258,country,morocco,0,continent,africa-and-the-middle-east,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/morocco/imi-ouaddar,Imi Ouaddar
6557,5,43000,USD,3436,state,independence-beach,2805,country,cambodia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/cambodia/independence-beach,Independence Beach
2585,460,9000,EUR,2805,country,india,0,continent,asia-and-oceania,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/asia-and-oceania/india,India
2354,282,84000000,IDR,2805,country,indonesia,0,continent,asia-and-oceania,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia,Indonesia
4113,4,184500,USD,2452,state,inle-lake,2805,country,burma,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/burma/inle-lake,Inle Lake
1647,14,36200,EUR,2874,state,ionian-islands,2968,country,greece,0,continent,europe,www.bookyogaretreats.com/all/d/europe/greece/ionian-islands,Ionian Islands
3984,4,10500,GBP,3383,state,ipsden,2968,country,united-kingdom,0,continent,europe,www.bookyogaretreats.com/all/d/europe/united-kingdom/ipsden,Ipsden
2617,13,19000,EUR,2968,country,ireland,0,continent,europe,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/europe/ireland,Ireland
2507,4,85000,EUR,2948,state,ischia,2968,country,italy,0,continent,europe,www.bookyogaretreats.com/all/d/europe/italy/ischia,Ischia
3290,5,135000,USD,3470,state,island-falls,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/island-falls,Island Falls
2660,8,8300,EUR,2948,state,ispica,2968,country,italy,0,continent,europe,www.bookyogaretreats.com/all/d/europe/italy/ispica,Ispica
2547,8,82000,ILS,3258,country,israel,0,continent,africa-and-the-middle-east,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/israel,Israel
2089,8,45000,EUR,1747,state,istria,2968,country,croatia,0,continent,europe,www.bookyogaretreats.com/all/d/europe/croatia/istria,Istria
2948,225,8300,EUR,2968,country,italy,0,continent,europe,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/europe/italy,Italy
2388,3,60000,GBP,2874,state,ithaca--2,2968,country,greece,0,continent,europe,www.bookyogaretreats.com/all/d/europe/greece/ithaca--2,Ithaca
798,3,64000,EUR,2948,state,itria-valley,2968,country,italy,0,continent,europe,www.bookyogaretreats.com/all/d/europe/italy/itria-valley,Itria Valley
2917,12,87000,USD,3340,state,jaco,3490,country,costa-rica,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/costa-rica/jaco,Jaco
3343,13,1700000,INR,2585,state,jaipur,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/jaipur,Jaipur
3512,9,84900,USD,2650,state,jalisco,3490,country,mexico,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/mexico/jalisco,Jalisco
3298,21,41400,USD,3490,country,jamaica,0,continent,the-americas-and-caribbean,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/jamaica,Jamaica
198,3,65000,USD,2585,state,jammu-and-kashmir,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/jammu-and-kashmir,Jammu and Kashmir
2377,4,7900000,JPY,2805,country,japan,0,continent,asia-and-oceania,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/asia-and-oceania/japan,Japan
3446,3,29500,EUR,2675,state,jerez-de-la-frontera,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/jerez-de-la-frontera,Jerez de la Frontera
155,3,89500,NZD,2585,state,jharkhand,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/jharkhand,Jharkhand
2456,6,17500,USD,3258,country,jordan,0,continent,africa-and-the-middle-east,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/jordan,Jordan
4083,4,67500,GBP,2675,state,jorox,2968,country,spain,0,continent,europe,www.bookyogaretreats.com/all/d/europe/spain/jorox,Jorox
455,14,59000,EUR,2585,state,junas-waddo,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/junas-waddo,Junas Waddo
5826,3,65000,EUR,2965,state,kabak,3258,country,turkey,0,continent,africa-and-the-middle-east,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/turkey/kabak,Kabak
3401,3,210000,USD,3470,state,kachemak-bay,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/kachemak-bay,Kachemak Bay
6934,3,44000,EUR,2874,state,kalamos,2968,country,greece,0,continent,europe,www.bookyogaretreats.com/all/d/europe/greece/kalamos,Kalamos
502,8,77000,EUR,2372,state,kalutara,2805,country,sri-lanka,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/sri-lanka/kalutara,Kalutara
2532,4,58000,USD,2372,state,kandy,2805,country,sri-lanka,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/sri-lanka/kandy,Kandy
2542,3,58000,USD,2372,state,kandy-district,2805,country,sri-lanka,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/sri-lanka/kandy-district,Kandy District
6019,4,4000000,INR,2585,state,kangra,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/kangra,Kangra
3913,3,134400,EUR,2585,state,kannur,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/kannur,Kannur
1808,5,85000,USD,3470,state,kapaau,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/kapaau,Kapaau
3238,18,522500000,IDR,2354,state,karangasem,2805,country,indonesia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/karangasem,Karangasem
4277,4,1000000,INR,2585,state,karikode,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/karikode,Karikode
2777,14,60000,USD,2585,state,karnataka,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/karnataka,Karnataka
1911,24,1500000,THB,3513,state,karon,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/karon,Karon
7321,4,64800,EUR,2874,state,karteros-beach,2968,country,greece,0,continent,europe,www.bookyogaretreats.com/all/d/europe/greece/karteros-beach,Karteros Beach
2216,4,49000,USD,2365,state,kaskazini-a,3258,country,tanzania,0,continent,africa-and-the-middle-east,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/tanzania/kaskazini-a,Kaskazini A
1799,17,2500000,THB,3513,state,kata-beach,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/kata-beach,Kata Beach
2666,12,29500,USD,2360,state,kathmandu,2805,country,nepal,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/nepal/kathmandu,Kathmandu
2661,5,5000,USD,2360,state,kathmandu-valley,2805,country,nepal,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/nepal/kathmandu-valley,Kathmandu Valley
2133,6,190000,USD,3470,state,kauai,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/kauai,Kauai
935,3,17700,GBP,3383,state,kent,2968,country,united-kingdom,0,continent,europe,www.bookyogaretreats.com/all/d/europe/united-kingdom/kent,Kent
2708,4,22500,EUR,3258,country,kenya,0,continent,africa-and-the-middle-east,NULL,NULL,NULL,www.bookyogaretreats.com/all/d/africa-and-the-middle-east/kenya,Kenya
1564,6,27000,USD,3436,state,kep,2805,country,cambodia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/cambodia/kep,Kep
2527,86,1000000,INR,2585,state,kerala,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/kerala,Kerala
2784,4,55300,USD,2354,state,kerobokan,2805,country,indonesia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/kerobokan,Kerobokan
244,3,5000000,INR,2585,state,khajuraho,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/khajuraho,Khajuraho
4776,4,104000,USD,3513,state,khok-kloi,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/khok-kloi,Khok Kloi
3518,3,210000,USD,3470,state,killington,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/killington,Killington
1689,3,46000,EUR,2874,state,kissamos,2968,country,greece,0,continent,europe,www.bookyogaretreats.com/all/d/europe/greece/kissamos,Kissamos
3404,10,1000000,INR,2585,state,kochi,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/kochi,Kochi
609,3,1110000,THB,3513,state,koh-lanta,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/koh-lanta,Koh Lanta
1776,50,775000,THB,3513,state,koh-phangan,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/koh-phangan,Koh Phangan
2642,82,16000,USD,3513,state,koh-samui,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/koh-samui,Koh Samui
1313,7,490000,THB,3513,state,koh-yao-archipelago,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/koh-yao-archipelago,Koh Yao Archipelago
3422,7,490000,THB,3513,state,koh-yao-noi,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/koh-yao-noi,Koh Yao Noi
604,5,85000,USD,3470,state,kohala,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/kohala,Kohala
3946,9,2898000,INR,2585,state,kollam,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/kollam,Kollam
3135,4,85000,USD,3470,state,kona,3490,country,usa,0,continent,the-americas-and-caribbean,www.bookyogaretreats.com/all/d/the-americas-and-caribbean/usa/kona,Kona
1933,3,122500,EUR,1747,state,korcula,2968,country,croatia,0,continent,europe,www.bookyogaretreats.com/all/d/europe/croatia/korcula,Korcula
2579,27,29000,USD,2585,state,kovalam,2805,country,india,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/india/kovalam,Kovalam
2207,9,850000,THB,3513,state,krabi,2805,country,thailand,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/thailand/krabi,Krabi
2979,3,55000,EUR,2692,state,krakow,2968,country,poland,0,continent,europe,www.bookyogaretreats.com/all/d/europe/poland/krakow,Krakow
1694,14,395250000,IDR,2354,state,kuta,2805,country,indonesia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/kuta,Kuta
3483,15,84000000,IDR,2354,state,kuta-north,2805,country,indonesia,0,continent,asia-and-oceania,www.bookyogaretreats.com/all/d/asia-and-oceania/indonesia/kuta-north,Kuta North
5771,4,69000,EUR,1747,state,kvarner,2968,country,croatia,0,continent,europe,www.bookyogaretreats.com/all/d/europe/croatia/kvarner,Kvarner
